,Date Time,Doctors (count),Nurses(Count),Doctors on-call (Count),Nurses on-call (Count),Total Hospital Beds (Count),Hospital Beds Open (Count),Hospital Beds Occupied (Count),Ambulances On Duty (Count)
3111,2022-05-10 15:00:00,134,293,7,17,517,437,80,14
3112,2022-05-10 16:00:00,135,295,14,14,666,517,149,7
3113,2022-05-10 17:00:00,135,256,10,16,516,442,74,12
3114,2022-05-10 18:00:00,143,270,9,18,653,530,123,5
3115,2022-05-10 19:00:00,147,298,7,17,517,461,56,11
3116,2022-05-10 20:00:00,125,269,14,15,765,630,135,10
3117,2022-05-10 21:00:00,122,262,10,15,748,577,171,14
3118,2022-05-10 22:00:00,129,276,14,15,690,483,207,13
3119,2022-05-10 23:00:00,133,268,13,13,637,527,110,7
3120,2022-05-11 00:00:00,147,298,11,14,798,579,219,8
3121,2022-05-11 01:00:00,133,296,11,18,577,437,140,5
3122,2022-05-11 02:00:00,121,258,8,12,591,420,171,7
3123,2022-05-11 03:00:00,143,267,6,11,759,645,114,8
3124,2022-05-11 04:00:00,130,256,10,13,680,554,126,8
3125,2022-05-11 05:00:00,123,268,10,17,621,484,137,5
3126,2022-05-11 06:00:00,134,276,13,15,747,562,185,12
3127,2022-05-11 07:00:00,149,292,10,15,776,608,168,9
3128,2022-05-11 08:00:00,134,265,10,14,745,669,76,14
3129,2022-05-11 09:00:00,137,282,11,17,742,607,135,9
3130,2022-05-11 10:00:00,130,280,11,14,726,613,113,11
3131,2022-05-11 11:00:00,146,259,9,17,779,622,157,13
3132,2022-05-11 12:00:00,133,256,10,13,504,434,70,6
3133,2022-05-11 13:00:00,124,299,5,12,537,458,79,12
3134,2022-05-11 14:00:00,138,255,9,10,696,580,116,10
3135,2022-05-11 15:00:00,135,256,7,16,626,525,101,12
3136,2022-05-11 16:00:00,148,266,10,17,531,384,147,11
3137,2022-05-11 17:00:00,123,256,13,13,638,470,168,6
3138,2022-05-11 18:00:00,135,271,10,16,533,404,129,5
3139,2022-05-11 19:00:00,138,255,9,18,793,702,91,9
3140,2022-05-11 20:00:00,141,285,11,11,621,486,135,5
3141,2022-05-11 21:00:00,138,256,7,12,651,576,75,13
3142,2022-05-11 22:00:00,129,260,14,19,687,542,145,11
3143,2022-05-11 23:00:00,134,261,12,11,560,428,132,7
3144,2022-05-12 00:00:00,149,282,13,15,777,671,106,10
3145,2022-05-12 01:00:00,148,265,7,10,577,434,143,12
3146,2022-05-12 02:00:00,127,253,11,16,528,409,119,12
3147,2022-05-12 03:00:00,139,254,8,19,635,542,93,7
3148,2022-05-12 04:00:00,128,256,9,15,690,516,174,14
3149,2022-05-12 05:00:00,126,256,12,14,784,667,117,9
3150,2022-05-12 06:00:00,138,269,8,11,734,599,135,5
3151,2022-05-12 07:00:00,148,250,9,19,515,462,53,9
3152,2022-05-12 08:00:00,120,269,9,14,719,614,105,9
3153,2022-05-12 09:00:00,127,275,11,18,536,441,95,6
3154,2022-05-12 10:00:00,127,253,13,12,704,583,121,9
3155,2022-05-12 11:00:00,128,295,11,14,687,532,155,7
3156,2022-05-12 12:00:00,140,296,9,10,710,606,104,5
3157,2022-05-12 13:00:00,143,261,13,18,544,485,59,7
3158,2022-05-12 14:00:00,124,253,10,18,552,433,119,10
3159,2022-05-12 15:00:00,142,287,9,11,638,545,93,9
3160,2022-05-12 16:00:00,127,254,13,18,724,617,107,7
3161,2022-05-12 17:00:00,121,268,9,12,671,538,133,14
3162,2022-05-12 18:00:00,143,278,10,17,665,474,191,6
3163,2022-05-12 19:00:00,121,286,12,14,508,361,147,10
3164,2022-05-12 20:00:00,137,291,14,12,670,496,174,6
3165,2022-05-12 21:00:00,129,265,13,17,673,506,167,8
3166,2022-05-12 22:00:00,149,295,10,15,617,519,98,10
3167,2022-05-12 23:00:00,139,265,13,10,642,503,139,14
3168,2022-05-13 00:00:00,141,286,13,19,714,615,99,13
3169,2022-05-13 01:00:00,131,270,13,10,610,484,126,5
3170,2022-05-13 02:00:00,139,287,6,13,650,501,149,11
3171,2022-05-13 03:00:00,121,274,5,16,615,533,82,9
3172,2022-05-13 04:00:00,135,276,6,14,673,498,175,13
3173,2022-05-13 05:00:00,139,289,14,18,616,545,71,10
3174,2022-05-13 06:00:00,123,271,8,13,713,600,113,9
3175,2022-05-13 07:00:00,125,255,9,19,574,507,67,5
3176,2022-05-13 08:00:00,130,279,10,16,650,559,91,10
3177,2022-05-13 09:00:00,147,288,5,18,715,609,106,5
3178,2022-05-13 10:00:00,149,268,8,14,632,549,83,7
3179,2022-05-13 11:00:00,141,284,8,16,506,451,55,8
3180,2022-05-13 12:00:00,123,267,8,16,505,404,101,7
3181,2022-05-13 13:00:00,134,286,7,12,615,546,69,11
3182,2022-05-13 14:00:00,142,292,8,17,627,508,119,6
3183,2022-05-13 15:00:00,148,269,7,14,704,526,178,9
3184,2022-05-13 16:00:00,149,279,9,11,655,538,117,10
3185,2022-05-13 17:00:00,130,268,7,12,566,402,164,13
3186,2022-05-13 18:00:00,135,266,12,15,503,370,133,10
3187,2022-05-13 19:00:00,124,283,6,13,733,532,201,9
3188,2022-05-13 20:00:00,130,288,12,17,671,555,116,10
3189,2022-05-13 21:00:00,135,276,9,12,526,374,152,11
3190,2022-05-13 22:00:00,134,276,10,16,655,502,153,8
3191,2022-05-13 23:00:00,123,262,11,19,786,654,132,9
3192,2022-05-14 00:00:00,146,265,14,15,727,515,212,8
3193,2022-05-14 01:00:00,128,266,13,19,586,510,76,9
3194,2022-05-14 02:00:00,120,272,12,12,711,601,110,11
3195,2022-05-14 03:00:00,128,262,14,18,531,460,71,6
3196,2022-05-14 04:00:00,140,298,10,14,563,444,119,14
3197,2022-05-14 05:00:00,145,269,11,13,562,449,113,7
3198,2022-05-14 06:00:00,142,250,13,14,634,486,148,11
3199,2022-05-14 07:00:00,127,254,5,12,628,470,158,13
3200,2022-05-14 08:00:00,149,253,10,16,550,387,163,14
3201,2022-05-14 09:00:00,145,295,6,16,597,445,152,7
3202,2022-05-14 10:00:00,142,292,12,15,611,446,165,8
3203,2022-05-14 11:00:00,121,287,12,14,787,607,180,8
3204,2022-05-14 12:00:00,121,267,7,19,785,598,187,9
3205,2022-05-14 13:00:00,124,257,11,13,501,359,142,12
3206,2022-05-14 14:00:00,128,276,7,19,574,478,96,12
3207,2022-05-14 15:00:00,134,274,12,14,628,515,113,7
3208,2022-05-14 16:00:00,129,271,9,13,717,638,79,14
3209,2022-05-14 17:00:00,123,275,7,19,669,522,147,8
3210,2022-05-14 18:00:00,149,254,11,10,686,487,199,7
3211,2022-05-14 19:00:00,136,288,9,17,707,590,117,8
3212,2022-05-14 20:00:00,131,252,6,16,719,510,209,5
3213,2022-05-14 21:00:00,141,263,5,15,640,523,117,8
3214,2022-05-14 22:00:00,139,291,10,17,752,581,171,10
3215,2022-05-14 23:00:00,139,289,5,16,519,461,58,13
3216,2022-05-15 00:00:00,128,261,14,15,677,558,119,6
3217,2022-05-15 01:00:00,122,298,7,19,703,519,184,12
3218,2022-05-15 02:00:00,121,281,8,18,633,512,121,10
3219,2022-05-15 03:00:00,127,285,6,18,752,538,214,13
3220,2022-05-15 04:00:00,122,282,13,17,641,497,144,10
3221,2022-05-15 05:00:00,145,298,11,12,673,533,140,10
3222,2022-05-15 06:00:00,129,281,8,19,549,427,122,10
3223,2022-05-15 07:00:00,144,296,11,16,536,431,105,12
3224,2022-05-15 08:00:00,126,270,13,15,661,588,73,8
3225,2022-05-15 09:00:00,146,251,5,11,620,498,122,5
3226,2022-05-15 10:00:00,144,296,10,19,775,596,179,5
3227,2022-05-15 11:00:00,136,270,8,17,780,677,103,8
3228,2022-05-15 12:00:00,133,285,14,16,709,535,174,7
3229,2022-05-15 13:00:00,140,271,13,19,685,491,194,10
3230,2022-05-15 14:00:00,123,267,14,17,668,519,149,9
3231,2022-05-15 15:00:00,138,276,5,15,602,492,110,8
3232,2022-05-15 16:00:00,126,267,9,10,543,386,157,8
3233,2022-05-15 17:00:00,121,253,14,16,677,578,99,5
3234,2022-05-15 18:00:00,137,275,13,15,678,578,100,13
3235,2022-05-15 19:00:00,134,293,9,17,696,544,152,14
3236,2022-05-15 20:00:00,127,295,6,14,718,620,98,7
3237,2022-05-15 21:00:00,121,289,8,11,790,691,99,11
3238,2022-05-15 22:00:00,136,264,11,15,778,560,218,7
3239,2022-05-15 23:00:00,127,280,13,12,780,609,171,14
3240,2022-05-16 00:00:00,138,285,7,19,664,557,107,9
3241,2022-05-16 01:00:00,147,294,13,17,603,435,168,11
3242,2022-05-16 02:00:00,122,291,5,19,748,653,95,6
3243,2022-05-16 03:00:00,148,269,10,16,622,463,159,7
3244,2022-05-16 04:00:00,130,283,5,12,545,395,150,6
3245,2022-05-16 05:00:00,125,253,11,16,572,452,120,14
3246,2022-05-16 06:00:00,137,259,10,11,795,569,226,7
3247,2022-05-16 07:00:00,136,283,11,17,631,517,114,7
3248,2022-05-16 08:00:00,124,270,14,17,765,556,209,11
3249,2022-05-16 09:00:00,149,253,11,11,770,661,109,8
3250,2022-05-16 10:00:00,122,255,14,13,567,477,90,14
3251,2022-05-16 11:00:00,138,278,9,13,564,425,139,11
3252,2022-05-16 12:00:00,123,280,12,14,623,537,86,6
3253,2022-05-16 13:00:00,148,263,9,14,563,423,140,5
3254,2022-05-16 14:00:00,127,265,12,19,741,645,96,12
3255,2022-05-16 15:00:00,140,293,6,10,592,499,93,9
3256,2022-05-16 16:00:00,139,261,5,16,795,680,115,11
3257,2022-05-16 17:00:00,143,298,7,19,660,577,83,6
3258,2022-05-16 18:00:00,131,267,7,14,708,516,192,10
3259,2022-05-16 19:00:00,124,283,9,16,649,560,89,6
3260,2022-05-16 20:00:00,140,255,6,13,794,703,91,14
3261,2022-05-16 21:00:00,144,286,6,19,505,360,145,7
3262,2022-05-16 22:00:00,137,252,12,13,516,458,58,9
3263,2022-05-16 23:00:00,137,293,14,19,560,412,148,14
3264,2022-05-17 00:00:00,134,295,10,12,722,578,144,14
3265,2022-05-17 01:00:00,120,291,11,19,591,440,151,9
3266,2022-05-17 02:00:00,132,271,14,10,652,504,148,13
3267,2022-05-17 03:00:00,140,298,13,17,515,383,132,11
3268,2022-05-17 04:00:00,141,273,12,16,717,587,130,5
3269,2022-05-17 05:00:00,136,259,5,18,739,626,113,10
3270,2022-05-17 06:00:00,140,289,11,15,788,601,187,8
3271,2022-05-17 07:00:00,134,284,12,12,701,555,146,11
3272,2022-05-17 08:00:00,139,294,12,11,557,400,157,8
3273,2022-05-17 09:00:00,142,280,10,10,637,552,85,9
3274,2022-05-17 10:00:00,140,252,6,15,526,400,126,9
3275,2022-05-17 11:00:00,136,289,8,14,675,513,162,12
3276,2022-05-17 12:00:00,131,281,10,19,787,661,126,7
3277,2022-05-17 13:00:00,131,276,8,15,575,406,169,10
3278,2022-05-17 14:00:00,126,286,10,11,755,565,190,10
3279,2022-05-17 15:00:00,127,259,13,15,655,542,113,10
3280,2022-05-17 16:00:00,120,258,7,13,660,475,185,11
3281,2022-05-17 17:00:00,121,266,12,18,657,582,75,14
3282,2022-05-17 18:00:00,136,253,10,14,789,564,225,9
3283,2022-05-17 19:00:00,130,281,11,16,580,430,150,9
3284,2022-05-17 20:00:00,123,285,8,14,547,402,145,12
3285,2022-05-17 21:00:00,123,250,11,12,677,571,106,14
3286,2022-05-17 22:00:00,139,298,11,16,519,419,100,13
3287,2022-05-17 23:00:00,141,277,6,19,509,361,148,14
3288,2022-05-18 00:00:00,129,285,5,14,635,547,88,12
3289,2022-05-18 01:00:00,122,289,6,14,617,518,99,14
3290,2022-05-18 02:00:00,122,294,13,16,778,643,135,10
3291,2022-05-18 03:00:00,148,271,5,10,592,484,108,13
3292,2022-05-18 04:00:00,122,299,13,13,724,582,142,6
3293,2022-05-18 05:00:00,125,287,8,19,574,430,144,13
3294,2022-05-18 06:00:00,127,266,6,11,691,539,152,12
3295,2022-05-18 07:00:00,136,255,14,14,537,420,117,6
3296,2022-05-18 08:00:00,129,292,7,11,702,615,87,6
3297,2022-05-18 09:00:00,124,280,13,14,755,570,185,11
3298,2022-05-18 10:00:00,124,261,11,18,668,513,155,6
3299,2022-05-18 11:00:00,143,254,11,14,763,593,170,12
3300,2022-05-18 12:00:00,141,271,13,14,582,408,174,9
3301,2022-05-18 13:00:00,134,278,9,13,790,659,131,9
3302,2022-05-18 14:00:00,143,274,14,19,772,545,227,8
3303,2022-05-18 15:00:00,138,294,11,17,698,620,78,13
3304,2022-05-18 16:00:00,137,271,9,14,618,546,72,9
3305,2022-05-18 17:00:00,138,273,7,16,513,404,109,12
3306,2022-05-18 18:00:00,126,283,11,14,553,471,82,12
3307,2022-05-18 19:00:00,144,275,6,15,662,536,126,13
3308,2022-05-18 20:00:00,144,273,12,19,585,425,160,11
3309,2022-05-18 21:00:00,134,279,6,19,732,533,199,11
3310,2022-05-18 22:00:00,145,284,14,13,714,619,95,12
3311,2022-05-18 23:00:00,133,253,13,10,654,585,69,12
3312,2022-05-19 00:00:00,124,250,8,15,517,390,127,5
3313,2022-05-19 01:00:00,147,291,6,18,662,499,163,9
3314,2022-05-19 02:00:00,146,266,12,14,669,519,150,7
3315,2022-05-19 03:00:00,128,253,11,12,672,489,183,13
3316,2022-05-19 04:00:00,139,277,5,18,504,357,147,11
3317,2022-05-19 05:00:00,148,265,12,12,714,622,92,12
3318,2022-05-19 06:00:00,145,292,14,17,576,488,88,5
3319,2022-05-19 07:00:00,137,261,13,11,551,416,135,6
3320,2022-05-19 08:00:00,125,293,9,13,613,429,184,5
3321,2022-05-19 09:00:00,138,294,8,18,681,521,160,11
3322,2022-05-19 10:00:00,126,250,11,11,705,605,100,7
3323,2022-05-19 11:00:00,121,270,12,16,527,377,150,5
3324,2022-05-19 12:00:00,144,274,10,15,797,613,184,14
3325,2022-05-19 13:00:00,135,272,6,12,598,498,100,13
3326,2022-05-19 14:00:00,149,257,13,10,678,497,181,6
3327,2022-05-19 15:00:00,121,255,7,19,750,670,80,13
3328,2022-05-19 16:00:00,145,260,9,19,551,493,58,10
3329,2022-05-19 17:00:00,120,296,14,19,784,624,160,9
3330,2022-05-19 18:00:00,148,262,14,15,737,659,78,10
3331,2022-05-19 19:00:00,127,260,12,12,568,435,133,7
3332,2022-05-19 20:00:00,145,262,14,19,718,597,121,11
3333,2022-05-19 21:00:00,125,261,8,13,749,570,179,13
3334,2022-05-19 22:00:00,139,286,6,11,795,598,197,14
3335,2022-05-19 23:00:00,142,279,10,13,541,470,71,14
3336,2022-05-20 00:00:00,121,253,5,12,586,452,134,13
3337,2022-05-20 01:00:00,149,252,12,13,613,519,94,5
3338,2022-05-20 02:00:00,141,259,9,10,654,478,176,8
3339,2022-05-20 03:00:00,143,278,7,17,566,399,167,5
3340,2022-05-20 04:00:00,146,284,10,15,652,553,99,12
3341,2022-05-20 05:00:00,144,250,5,14,587,419,168,11
3342,2022-05-20 06:00:00,147,288,11,17,656,553,103,9
3343,2022-05-20 07:00:00,134,296,6,19,616,473,143,9
3344,2022-05-20 08:00:00,141,274,6,12,798,694,104,7
3345,2022-05-20 09:00:00,148,272,9,17,708,564,144,12
3346,2022-05-20 10:00:00,133,251,13,12,704,568,136,6
3347,2022-05-20 11:00:00,146,274,11,10,516,376,140,10
3348,2022-05-20 12:00:00,135,293,13,17,636,477,159,7
3349,2022-05-20 13:00:00,141,263,13,15,559,483,76,5
3350,2022-05-20 14:00:00,134,282,12,16,789,587,202,5
3351,2022-05-20 15:00:00,141,264,7,12,755,575,180,11
3352,2022-05-20 16:00:00,134,251,9,10,724,538,186,12
3353,2022-05-20 17:00:00,140,263,13,11,608,515,93,14
3354,2022-05-20 18:00:00,138,254,13,15,726,589,137,8
3355,2022-05-20 19:00:00,137,281,14,12,798,637,161,11
3356,2022-05-20 20:00:00,141,285,8,13,519,421,98,11
3357,2022-05-20 21:00:00,142,292,5,19,660,586,74,6
3358,2022-05-20 22:00:00,149,282,12,13,667,558,109,8
3359,2022-05-20 23:00:00,120,252,10,19,659,591,68,12
3360,2022-05-21 00:00:00,135,288,9,10,631,531,100,8
3361,2022-05-21 01:00:00,147,263,14,18,515,423,92,11
3362,2022-05-21 02:00:00,120,279,9,19,596,483,113,5
3363,2022-05-21 03:00:00,139,288,5,12,515,438,77,6
3364,2022-05-21 04:00:00,145,255,10,12,556,499,57,11
3365,2022-05-21 05:00:00,124,299,14,15,660,558,102,9
3366,2022-05-21 06:00:00,133,293,14,15,560,496,64,14
3367,2022-05-21 07:00:00,129,256,7,10,517,394,123,6
3368,2022-05-21 08:00:00,120,274,13,17,754,548,206,9
3369,2022-05-21 09:00:00,126,272,8,11,574,448,126,9
3370,2022-05-21 10:00:00,145,254,12,14,566,406,160,5
3371,2022-05-21 11:00:00,134,287,8,14,731,585,146,8
3372,2022-05-21 12:00:00,138,294,13,15,757,558,199,14
3373,2022-05-21 13:00:00,135,290,14,14,650,567,83,9
3374,2022-05-21 14:00:00,128,295,10,17,687,481,206,6
3375,2022-05-21 15:00:00,134,262,14,13,692,592,100,8
3376,2022-05-21 16:00:00,147,264,7,18,656,530,126,5
3377,2022-05-21 17:00:00,139,263,9,13,641,454,187,13
3378,2022-05-21 18:00:00,124,260,7,18,516,397,119,7
3379,2022-05-21 19:00:00,148,252,9,12,771,586,185,7
3380,2022-05-21 20:00:00,121,263,11,16,730,606,124,14
3381,2022-05-21 21:00:00,129,261,7,15,640,560,80,9
3382,2022-05-21 22:00:00,145,295,11,19,594,476,118,12
3383,2022-05-21 23:00:00,126,289,14,12,672,601,71,13
3384,2022-05-22 00:00:00,130,257,10,18,516,445,71,9
3385,2022-05-22 01:00:00,143,289,10,10,705,622,83,5
3386,2022-05-22 02:00:00,121,253,11,12,627,530,97,14
3387,2022-05-22 03:00:00,127,275,11,12,727,533,194,7
3388,2022-05-22 04:00:00,130,263,7,16,713,531,182,7
3389,2022-05-22 05:00:00,145,254,14,14,668,551,117,10
3390,2022-05-22 06:00:00,131,270,5,11,516,409,107,13
3391,2022-05-22 07:00:00,121,259,12,16,734,521,213,10
3392,2022-05-22 08:00:00,149,295,6,19,564,414,150,14
3393,2022-05-22 09:00:00,139,286,12,16,534,451,83,6
3394,2022-05-22 10:00:00,143,296,9,12,685,528,157,10
3395,2022-05-22 11:00:00,127,267,6,11,688,587,101,12
3396,2022-05-22 12:00:00,129,253,11,10,752,551,201,6
3397,2022-05-22 13:00:00,145,259,6,15,506,432,74,8
3398,2022-05-22 14:00:00,126,258,8,13,695,531,164,8
3399,2022-05-22 15:00:00,148,267,11,11,644,494,150,12
3400,2022-05-22 16:00:00,128,256,10,19,521,427,94,10
3401,2022-05-22 17:00:00,137,262,11,13,764,643,121,8
3402,2022-05-22 18:00:00,126,287,11,13,678,608,70,6
3403,2022-05-22 19:00:00,136,254,7,16,765,598,167,7
3404,2022-05-22 20:00:00,139,274,7,10,688,595,93,7
3405,2022-05-22 21:00:00,124,276,5,12,533,418,115,12
3406,2022-05-22 22:00:00,140,298,13,18,674,524,150,7
3407,2022-05-22 23:00:00,134,268,6,11,720,596,124,14
3408,2022-05-23 00:00:00,146,284,9,19,593,483,110,7
3409,2022-05-23 01:00:00,147,288,13,16,634,549,85,5
3410,2022-05-23 02:00:00,142,293,13,13,772,633,139,5
3411,2022-05-23 03:00:00,122,299,8,18,682,524,158,12
3412,2022-05-23 04:00:00,140,265,10,15,614,458,156,9
3413,2022-05-23 05:00:00,129,253,12,14,526,454,72,11
3414,2022-05-23 06:00:00,126,297,8,16,698,531,167,13
3415,2022-05-23 07:00:00,123,294,7,16,757,543,214,11
3416,2022-05-23 08:00:00,135,299,7,17,760,567,193,13
3417,2022-05-23 09:00:00,133,281,13,15,519,397,122,13
3418,2022-05-23 10:00:00,131,259,6,13,522,394,128,6
3419,2022-05-23 11:00:00,124,276,7,12,609,461,148,11
3420,2022-05-23 12:00:00,131,287,7,17,503,381,122,6
3421,2022-05-23 13:00:00,130,277,6,14,786,650,136,5
3422,2022-05-23 14:00:00,140,298,6,10,697,515,182,10
3423,2022-05-23 15:00:00,139,264,13,18,582,470,112,14
3424,2022-05-23 16:00:00,121,256,8,11,717,609,108,6
3425,2022-05-23 17:00:00,126,289,10,11,610,548,62,7
3426,2022-05-23 18:00:00,120,280,6,14,700,565,135,13
3427,2022-05-23 19:00:00,127,285,6,18,500,385,115,7
3428,2022-05-23 20:00:00,144,291,10,14,656,541,115,12
3429,2022-05-23 21:00:00,139,265,14,11,654,548,106,7
3430,2022-05-23 22:00:00,136,260,8,15,767,539,228,10
3431,2022-05-23 23:00:00,140,279,7,10,745,607,138,11
3432,2022-05-24 00:00:00,138,254,13,18,632,488,144,6
3433,2022-05-24 01:00:00,140,269,6,14,549,473,76,7
3434,2022-05-24 02:00:00,141,272,11,11,532,392,140,10
3435,2022-05-24 03:00:00,141,298,14,13,536,444,92,13
3436,2022-05-24 04:00:00,143,271,6,16,507,422,85,6
3437,2022-05-24 05:00:00,131,277,5,14,632,461,171,8
3438,2022-05-24 06:00:00,127,258,5,19,584,425,159,9
3439,2022-05-24 07:00:00,143,281,13,17,569,486,83,9
3440,2022-05-24 08:00:00,140,264,14,17,686,486,200,11
3441,2022-05-24 09:00:00,143,256,7,14,757,614,143,10
3442,2022-05-24 10:00:00,146,272,9,10,517,427,90,6
3443,2022-05-24 11:00:00,132,253,8,11,500,437,63,12
3444,2022-05-24 12:00:00,124,256,11,12,770,604,166,14
3445,2022-05-24 13:00:00,131,275,11,15,656,504,152,5
3446,2022-05-24 14:00:00,131,298,5,10,640,476,164,9
3447,2022-05-24 15:00:00,138,266,6,15,627,514,113,7
3448,2022-05-24 16:00:00,140,280,11,17,649,528,121,11
3449,2022-05-24 17:00:00,128,271,14,19,564,455,109,14
3450,2022-05-24 18:00:00,131,288,14,13,518,402,116,9
3451,2022-05-24 19:00:00,132,291,14,10,668,486,182,9
3452,2022-05-24 20:00:00,147,273,9,10,668,572,96,8
3453,2022-05-24 21:00:00,129,289,8,12,506,422,84,12
3454,2022-05-24 22:00:00,131,276,12,18,550,451,99,9
3455,2022-05-24 23:00:00,137,251,10,19,610,477,133,7
3456,2022-05-25 00:00:00,136,279,7,11,615,434,181,14
3457,2022-05-25 01:00:00,130,280,9,13,764,565,199,5
3458,2022-05-25 02:00:00,123,299,8,11,513,412,101,9
3459,2022-05-25 03:00:00,146,257,9,15,561,488,73,12
3460,2022-05-25 04:00:00,131,254,11,12,590,509,81,5
3461,2022-05-25 05:00:00,147,279,9,15,758,560,198,12
3462,2022-05-25 06:00:00,137,277,11,14,595,447,148,6
3463,2022-05-25 07:00:00,121,261,8,17,542,441,101,12
3464,2022-05-25 08:00:00,130,274,5,12,711,600,111,10
3465,2022-05-25 09:00:00,139,293,13,13,642,493,149,11
3466,2022-05-25 10:00:00,130,252,7,14,786,641,145,10
3467,2022-05-25 11:00:00,129,272,9,18,568,465,103,14
3468,2022-05-25 12:00:00,126,291,11,12,650,520,130,14
3469,2022-05-25 13:00:00,134,258,13,15,705,626,79,14
3470,2022-05-25 14:00:00,128,279,13,11,500,386,114,6
3471,2022-05-25 15:00:00,147,260,14,11,530,413,117,12
3472,2022-05-25 16:00:00,134,285,14,14,670,483,187,10
3473,2022-05-25 17:00:00,137,274,7,11,555,481,74,5
3474,2022-05-25 18:00:00,137,267,9,13,670,598,72,8
3475,2022-05-25 19:00:00,145,297,5,16,671,520,151,13
3476,2022-05-25 20:00:00,135,292,9,16,625,467,158,14
3477,2022-05-25 21:00:00,147,295,12,18,755,549,206,7
3478,2022-05-25 22:00:00,139,273,8,11,768,597,171,12
3479,2022-05-25 23:00:00,120,253,12,18,562,444,118,12
3480,2022-05-26 00:00:00,144,261,11,12,743,602,141,10
3481,2022-05-26 01:00:00,145,293,6,16,749,596,153,8
3482,2022-05-26 02:00:00,140,269,5,15,740,581,159,7
3483,2022-05-26 03:00:00,131,297,11,13,690,616,74,8
3484,2022-05-26 04:00:00,136,297,5,19,699,606,93,6
3485,2022-05-26 05:00:00,140,283,11,16,643,538,105,10
3486,2022-05-26 06:00:00,138,271,11,16,599,424,175,9
3487,2022-05-26 07:00:00,142,284,12,17,758,532,226,5
3488,2022-05-26 08:00:00,134,291,7,17,768,684,84,9
3489,2022-05-26 09:00:00,149,256,10,17,577,469,108,14
3490,2022-05-26 10:00:00,126,258,14,14,596,520,76,9
3491,2022-05-26 11:00:00,140,297,8,18,760,596,164,7
3492,2022-05-26 12:00:00,126,284,7,12,744,600,144,11
3493,2022-05-26 13:00:00,132,260,10,14,504,407,97,6
3494,2022-05-26 14:00:00,140,257,5,15,601,449,152,14
3495,2022-05-26 15:00:00,122,267,13,13,702,621,81,6
3496,2022-05-26 16:00:00,147,296,14,17,742,543,199,9
3497,2022-05-26 17:00:00,147,270,11,13,784,664,120,9
3498,2022-05-26 18:00:00,136,260,7,12,627,535,92,10
3499,2022-05-26 19:00:00,129,268,12,19,720,557,163,7
3500,2022-05-26 20:00:00,122,292,6,18,650,569,81,13
3501,2022-05-26 21:00:00,120,287,10,10,768,582,186,12
3502,2022-05-26 22:00:00,129,288,7,18,574,474,100,8
3503,2022-05-26 23:00:00,127,283,8,11,787,595,192,14
3504,2022-05-27 00:00:00,138,276,7,10,773,547,226,14
3505,2022-05-27 01:00:00,123,270,11,18,744,545,199,6
3506,2022-05-27 02:00:00,142,274,10,13,584,413,171,11
3507,2022-05-27 03:00:00,133,281,6,16,580,442,138,8
3508,2022-05-27 04:00:00,130,291,7,18,795,577,218,8
3509,2022-05-27 05:00:00,128,254,9,14,659,551,108,8
3510,2022-05-27 06:00:00,126,287,12,15,665,475,190,13
3511,2022-05-27 07:00:00,131,269,10,15,517,363,154,7
3512,2022-05-27 08:00:00,144,272,14,14,614,509,105,10
3513,2022-05-27 09:00:00,134,273,13,19,634,484,150,5
3514,2022-05-27 10:00:00,126,289,9,15,554,472,82,7
3515,2022-05-27 11:00:00,135,286,9,10,601,530,71,13
3516,2022-05-27 12:00:00,124,274,14,12,756,669,87,13
3517,2022-05-27 13:00:00,149,297,5,10,728,535,193,9
3518,2022-05-27 14:00:00,133,250,10,15,597,453,144,12
3519,2022-05-27 15:00:00,122,271,8,13,706,593,113,6
3520,2022-05-27 16:00:00,144,288,5,18,634,454,180,9
3521,2022-05-27 17:00:00,139,279,14,18,739,662,77,6
3522,2022-05-27 18:00:00,132,266,7,15,667,515,152,10
3523,2022-05-27 19:00:00,123,259,8,15,707,559,148,10
3524,2022-05-27 20:00:00,140,263,6,11,663,477,186,13
3525,2022-05-27 21:00:00,135,259,5,17,506,427,79,10
3526,2022-05-27 22:00:00,149,259,12,18,716,600,116,14
3527,2022-05-27 23:00:00,128,286,7,13,621,476,145,7
3528,2022-05-28 00:00:00,142,299,13,13,764,596,168,11
3529,2022-05-28 01:00:00,136,293,14,12,585,519,66,8
3530,2022-05-28 02:00:00,129,269,11,10,661,543,118,8
